Age,Income,Browsing_Hours,Gender,Device,Most_Searched_Item,Purchase
32,54734,3.6712859012497114,Female,Desktop,Health & Beauty,1
21,21287,5.798527533145562,Male,Mobile,Sports Equipment,1
49,71079,3.786596155571062,Female,Tablet,Clothing,1
40,67471,4.455888155039157,Female,Desktop,Health & Beauty,1
23,50742,8.076473700695253,Female,Desktop,Health & Beauty,1
41,76981,2.0400388765869137,Female,Mobile,Clothing,0
37,45377,6.381589605382499,Female,Desktop,Clothing,1
54,66010,5.303146816063033,Male,Mobile,Books,1
37,85432,3.3981805560538163,Female,Mobile,Clothing,0
29,46745,7.411579236658902,Female,Mobile,Clothing,1
50,73000,5.736289415640906,Female,Mobile,Books,1
45,63994,5.034934506126605,Male,Desktop,Home Decor,1
25,32674,6.8428584903264005,Male,Desktop,Books,1
18,62352,8.121757925822926,Female,Mobile,Clothing,1
54,66084,9.740353505318973,Female,Mobile,Books,1
39,42090,6.478828499575548,Female,Mobile,Home Decor,1
23,36238,8.807179861303638,Female,Mobile,Clothing,1
38,27974,0.510369639718091,Male,Desktop,Home Decor,0
49,59230,5.537239080895967,Male,Mobile,Electronics,0
52,57478,2.539151713316882,Male,Tablet,Electronics,1
32,61261,1.3948283422898031,Female,Desktop,Clothing,1
22,31898,5.553724662111724,Female,Mobile,Clothing,0
63,96317,7.594851808416394,Male,Mobile,Books,1
67,107977,4.416588963506607,Male,Mobile,Electronics,1
65,96717,6.866020768772131,Female,Mobile,Books,1
23,39769,5.152332911489024,Male,Mobile,Toys,1
42,64116,4.652315726614547,Male,Mobile,Electronics,1
63,60125,3.2574380841406763,Male,Tablet,Home Decor,1
57,74993,4.1346383877595425,Male,Mobile,Electronics,0
46,53093,3.823058492547065,Male,Desktop,Books,1
24,54414,6.638778248141374,Female,Mobile,Clothing,1
57,115591,1.6021758571518256,Female,Mobile,Books,1
30,57497,1.380045502534157,Female,Mobile,Health & Beauty,0
55,45132,6.770123444980373,Female,Mobile,Books,0
35,49581,5.689831663849367,Male,Mobile,Home Decor,1
19,40837,4.586900919055247,Female,Desktop,Books,1
25,46310,1.9482074018750837,Male,Mobile,Books,1
28,37037,4.404757562758459,Male,Desktop,Books,0
50,73679,8.00245175154011,Female,Desktop,Books,1
55,56362,8.95140173999794,Female,Desktop,Books,1
65,70826,7.174477414660092,Female,Desktop,Clothing,1
44,73686,1.069165670868368,Female,Mobile,Health & Beauty,0
37,41765,6.868892877710627,Male,Tablet,Home Decor,1
29,57073,2.7893631006897985,Male,Tablet,Books,1
60,59458,3.4948868087508482,Male,Desktop,Books,1
48,94472,2.3607954756198533,Female,Mobile,Clothing,1
44,52385,7.869680010891944,Female,Mobile,Clothing,1
49,65645,6.661720165054151,Male,Desktop,Books,1
27,51959,6.312433018692218,Male,Desktop,Home Decor,1
20,31519,6.845739791858123,Female,Desktop,Health & Beauty,1
62,84151,2.7493364833370824,Female,Desktop,Books,1
44,72630,4.724121936090936,Male,Mobile,Books,1
52,86409,6.515910354715397,Male,Mobile,Home Decor,1
48,79872,6.547643262373854,Male,Desktop,Electronics,1
32,49422,8.02259269617374,Female,Mobile,Home Decor,1
33,50800,3.22748768353705,Male,Desktop,Electronics,1
30,85236,7.818193156119813,Male,Desktop,Home Decor,1
66,100248,4.681752565860889,Female,Mobile,Health & Beauty,1
52,58172,6.866640574559881,Male,Mobile,Electronics,1
69,90499,4.829334110620224,Male,Desktop,Home Decor,1
28,42972,9.511796613013962,Male,Mobile,Home Decor,1
38,55969,2.2033715150456223,Female,Mobile,Clothing,0
68,69557,6.912548341532393,Female,Desktop,Books,1
28,41821,5.977082507297509,Male,Desktop,Books,0
47,94173,2.140944889003574,Female,Desktop,Health & Beauty,1
65,93686,1.1270601902108452,Male,Mobile,Electronics,0
52,34632,8.091871695230804,Male,Mobile,Electronics,1
39,77250,1.9957876696395191,Female,Desktop,Clothing,0
55,91344,2.271813486464872,Male,Mobile,Electronics,1
48,62610,9.795125127895874,Female,Mobile,Books,1
31,61758,7.313978089027993,Female,Mobile,Health & Beauty,1
41,48109,2.8796249952116133,Male,Mobile,Home Decor,0
67,79946,6.114015121440212,Male,Mobile,Books,1
66,108478,5.574062464823877,Female,Mobile,Books,1
49,64924,8.522496041381551,Female,Mobile,Clothing,1
53,44954,7.428547104409931,Male,Tablet,Home Decor,1
49,68050,8.401350692185265,Female,Mobile,Clothing,1
32,50821,2.509312585784943,Male,Mobile,Home Decor,0
60,97975,6.582082441486549,Male,Mobile,Books,1
52,72215,0.8822881549746131,Female,Mobile,Health & Beauty,0
20,33676,1.154935816652591,Male,Tablet,Sports Equipment,0
33,68675,7.278506810693674,Female,Desktop,Clothing,1
22,43811,0.7319909751173479,Male,Desktop,Sports Equipment,0
38,46749,6.007767584554838,Male,Desktop,Books,0
27,64324,8.483848435223035,Male,Tablet,Home Decor,1
36,58904,4.109447179971272,Male,Mobile,Books,0
42,62043,0.9259841499791714,Male,Mobile,Home Decor,0
21,43668,7.281550771472904,Male,Mobile,Toys,0
46,49939,9.332021298409433,Female,Mobile,Health & Beauty,1
36,48085,7.3131282245535445,Female,Desktop,Home Decor,1
60,80053,5.995248808526365,Male,Mobile,Books,1
19,36080,2.68527388385107,Female,Desktop,Clothing,1
27,66086,0.6460684284227214,Female,Mobile,Health & Beauty,1
60,83261,7.099385030551006,Female,Mobile,Health & Beauty,1
42,74823,2.694748670520783,Female,Mobile,Health & Beauty,1
37,57140,8.652545433232396,Female,Desktop,Clothing,1
65,100844,4.930459128909807,Male,Desktop,Books,1
36,61962,5.541038032538334,Male,Tablet,Home Decor,1
40,60201,7.662397170530483,Male,Desktop,Home Decor,1
41,60800,7.90459077413176,Male,Mobile,Books,1
28,33683,6.605182914265398,Male,Mobile,Electronics,1
63,90603,9.415102246421059,Female,Desktop,Health & Beauty,1
51,70396,9.831835145043984,Female,Desktop,Books,1
45,57470,9.49541172155886,Male,Mobile,Books,1
22,58596,8.329702260767464,Male,Mobile,Sports Equipment,1
22,23246,7.203439592320389,Female,Mobile,Clothing,0
68,81662,6.801595649875842,Male,Mobile,Electronics,1
38,73415,1.485626680745072,Male,Tablet,Electronics,0
29,53732,3.0791012947815686,Female,Desktop,Home Decor,1
67,86282,0.5540381235290819,Male,Mobile,Electronics,0
21,44765,1.8053937672229228,Male,Mobile,Sports Equipment,0
66,88691,4.672680033107289,Male,Desktop,Books,1
59,56250,1.8920972324961969,Male,Desktop,Books,1
37,51761,9.0658024394292,Male,Mobile,Home Decor,1
55,99247,8.154142260685179,Female,Desktop,Health & Beauty,1
42,52110,1.180313164850423,Male,Desktop,Home Decor,0
31,46225,2.8646802969390275,Male,Mobile,Home Decor,0
28,39875,8.281182903809334,Female,Tablet,Health & Beauty,1
49,67694,8.128938202318798,Male,Mobile,Books,1
28,39253,9.481780226118993,Male,Mobile,Electronics,0
35,62301,9.976703735364921,Female,Mobile,Home Decor,1
44,66959,9.774565600790657,Female,Mobile,Health & Beauty,1
35,66603,4.396310864353694,Female,Mobile,Home Decor,1
40,44235,2.878120216119306,Female,Desktop,Clothing,1
28,42894,7.704896809057094,Female,Mobile,Health & Beauty,1
38,54614,3.3430924810682927,Male,Desktop,Books,1
61,87834,8.160803421247632,Female,Desktop,Books,1
22,30101,5.572569938780282,Female,Mobile,Health & Beauty,0
40,73734,8.042309114732062,Female,Mobile,Health & Beauty,1
58,95796,3.120858857311599,Female,Mobile,Health & Beauty,1
42,47166,5.326259497761298,Male,Mobile,Electronics,1
58,70636,5.858226039220729,Female,Mobile,Clothing,0
27,39021,9.459526643341254,Male,Mobile,Home Decor,1
39,98485,3.032676979888964,Male,Mobile,Home Decor,1
36,49551,9.3985382732065,Female,Mobile,Clothing,1
18,63164,8.1461596969243,Male,Mobile,Electronics,1
24,25000,7.443493513823605,Male,Desktop,Toys,1
21,26155,7.975267557258689,Male,Mobile,Electronics,1
18,27700,6.251537935860541,Female,Mobile,Clothing,1
32,39314,2.8187600993936153,Female,Mobile,Home Decor,0
57,72981,2.3002022039786008,Male,Mobile,Home Decor,0
29,38368,8.73024364057871,Female,Desktop,Clothing,1
39,46709,7.3888243246604155,Female,Mobile,Home Decor,1
39,76377,2.525440686229016,Female,Mobile,Home Decor,0
67,105356,6.343386975806815,Male,Mobile,Home Decor,1
64,98239,4.751691573435126,Female,Mobile,Health & Beauty,1
34,61859,2.007224114649392,Female,Mobile,Home Decor,1
46,67391,5.552642538893061,Male,Mobile,Books,1
63,75544,3.174431378430964,Female,Mobile,Health & Beauty,1
31,36702,1.4143191794969296,Male,Mobile,Books,0
67,92444,4.9361038361814025,Female,Tablet,Clothing,1
37,39395,6.106031244888838,Female,Mobile,Health & Beauty,0
67,72091,0.9456108986209298,Female,Mobile,Health & Beauty,1
65,102293,4.31988111940447,Female,Desktop,Clothing,1
50,98509,2.9477882384485103,Male,Desktop,Home Decor,1
60,85899,0.7911806117187079,Female,Desktop,Clothing,0
32,68596,1.6937942213093051,Male,Desktop,Electronics,1
29,45312,1.8208245087745867,Male,Mobile,Home Decor,1
57,56934,2.237305357120726,Female,Mobile,Books,0
37,66182,8.132086928660252,Female,Desktop,Home Decor,1
47,75539,4.675172731542323,Female,Desktop,Clothing,1
55,76075,1.8973169265686753,Female,Mobile,Clothing,0
20,36364,1.452821185814948,Female,Mobile,Books,0
45,79433,3.330434357925871,Female,Desktop,Health & Beauty,1
43,48214,8.081147427692297,Female,Mobile,Home Decor,1
47,55393,3.962368555426613,Female,Tablet,Health & Beauty,1
30,34878,2.0190249227924117,Female,Mobile,Health & Beauty,0
30,51274,4.339103724688519,Male,Desktop,Electronics,1
19,22681,5.7754597942270465,Female,Mobile,Health & Beauty,1
54,63736,0.7810497445611315,Female,Mobile,Health & Beauty,1
66,75413,6.462597113681644,Male,Mobile,Books,1
55,71090,4.253457153640499,Female,Mobile,Clothing,1
19,20000,0.5923958137463466,Female,Mobile,Books,0
53,74308,6.901949289990618,Male,Desktop,Home Decor,1
43,81709,7.2676825378451575,Female,Mobile,Health & Beauty,1
28,50032,6.473977991307487,Male,Mobile,Electronics,1
25,68119,3.748337067185011,Female,Mobile,Clothing,0
61,101009,5.531246113626631,Female,Desktop,Health & Beauty,1
57,88666,4.177998208267637,Female,Mobile,Health & Beauty,1
60,81120,7.155906436517097,Male,Tablet,Electronics,1
39,59337,6.044011769220043,Male,Desktop,Home Decor,1
37,68456,1.2770915813607726,Male,Desktop,Books,0
25,39124,6.609388803080475,Male,Mobile,Electronics,1
46,37762,7.0287649362091145,Female,Desktop,Books,1
57,84380,4.021670715839644,Male,Mobile,Home Decor,1
43,46033,8.819964919117192,Female,Mobile,Clothing,1
47,52567,8.508636371027146,Female,Mobile,Health & Beauty,1
34,54003,2.16408197704751,Female,Mobile,Health & Beauty,0
37,55573,9.090529930615752,Female,Mobile,Home Decor,1
69,67818,4.688287529203237,Female,Mobile,Books,1
33,55482,7.375621700025787,Male,Mobile,Books,1
63,97492,8.23392156618874,Female,Mobile,Health & Beauty,1
60,63074,5.298568000162054,Female,Desktop,Books,1
24,63087,4.291468424022749,Male,Tablet,Toys,1
33,29597,9.196788001843434,Female,Desktop,Home Decor,1
62,113759,2.6931087528865203,Male,Mobile,Electronics,1
64,77831,2.9412157383318727,Female,Mobile,Books,1
65,87184,3.9353929831276524,Male,Mobile,Books,1
44,35619,8.664924890720373,Female,Mobile,Clothing,0
40,59067,9.418488510024222,Female,Tablet,Home Decor,1
41,64427,2.5906432901711876,Male,Mobile,Home Decor,0
26,44707,8.70676640249683,Female,Desktop,Home Decor,1
52,63553,2.9529281149514084,Female,Desktop,Clothing,1
68,73801,9.721091844123936,Male,Desktop,Books,1
37,73957,6.175374973825032,Male,Tablet,Books,1
54,74462,0.5673214407501328,Female,Mobile,Health & Beauty,0
59,102111,0.8242340886761899,Male,Mobile,Books,1
34,46102,1.9011030426447304,Female,Desktop,Health & Beauty,0
64,77478,2.281944999278189,Male,Mobile,Books,1
48,80233,7.792381666852668,Male,Mobile,Books,1
25,20655,2.616275825961024,Male,Mobile,Home Decor,0
32,33798,9.706845390473669,Female,Desktop,Health & Beauty,1
48,84462,6.5430645434279135,Female,Mobile,Clothing,1
47,49420,7.078916337908418,Female,Tablet,Health & Beauty,1
63,55714,2.5692569332094712,Male,Mobile,Electronics,0
37,85027,8.980709983903305,Female,Desktop,Clothing,1
56,55092,6.844238441789348,Female,Desktop,Health & Beauty,1
29,51761,8.711853431247707,Male,Mobile,Books,1
66,87036,9.586570423696656,Male,Mobile,Books,1
34,20000,1.693589282541166,Female,Desktop,Home Decor,0
59,74990,1.4175786875549838,Female,Desktop,Clothing,1
47,73726,8.13237435260154,Female,Desktop,Clothing,1
46,71314,8.728197561394618,Female,Mobile,Health & Beauty,1
36,69552,6.045733498340864,Female,Mobile,Health & Beauty,1
63,77187,3.977005203629946,Male,Mobile,Electronics,1
28,58687,6.699981542714625,Female,Mobile,Home Decor,0
51,60660,3.4038086896283444,Female,Desktop,Books,1
67,65842,2.7646640754579477,Female,Mobile,Clothing,1
24,24534,5.137379490509022,Male,Desktop,Electronics,1
61,59068,2.553461362260607,Male,Mobile,Home Decor,0
51,86143,5.095184278994142,Female,Mobile,Books,1
37,34281,9.587761801903934,Female,Desktop,Home Decor,1
67,91110,8.47794833836521,Female,Tablet,Health & Beauty,1
55,71011,9.445493735250212,Female,Tablet,Clothing,1
41,59460,8.160125261049906,Male,Desktop,Books,1
27,67454,3.870133891489629,Female,Desktop,Home Decor,1
49,62423,8.21442976623981,Female,Tablet,Clothing,1
69,98174,9.267699563755533,Female,Desktop,Books,1
32,52563,9.496839984452016,Male,Tablet,Home Decor,1
54,71719,6.990379581507472,Male,Mobile,Books,1
37,91499,2.507983116243575,Male,Tablet,Electronics,1
20,20000,0.8774269569645631,Male,Mobile,Sports Equipment,0
54,93336,1.8984021675214797,Male,Mobile,Books,0
57,86846,9.67269571999248,Female,Mobile,Health & Beauty,1
25,37807,4.889919829831309,Male,Desktop,Electronics,1
57,101439,8.622367140904545,Female,Mobile,Clothing,1
61,53278,4.917919458803765,Female,Tablet,Clothing,1
40,52173,6.777767042868475,Female,Mobile,Clothing,0
57,58872,0.7293373826621696,Male,Mobile,Electronics,0
28,54181,2.8737169558339843,Male,Mobile,Home Decor,1
63,66304,4.644558160404598,Male,Mobile,Home Decor,1
25,51495,6.49099494796455,Female,Desktop,Clothing,1
46,63203,2.129451286505196,Female,Desktop,Health & Beauty,0
47,59809,7.7632389105696555,Male,Mobile,Electronics,1
27,52829,3.9618447082942545,Male,Mobile,Electronics,1
56,71970,8.265635057721902,Male,Mobile,Books,1
45,48670,1.4307063587531392,Female,Desktop,Home Decor,0
66,120000,6.957687582982533,Female,Mobile,Books,1
53,65692,3.286619165461847,Male,Mobile,Electronics,1
30,20000,8.05614015416487,Female,Mobile,Health & Beauty,0
49,56368,4.320619056902901,Female,Desktop,Clothing,1
53,53990,6.820821506503881,Male,Mobile,Books,0
54,86392,9.375900052046498,Female,Mobile,Health & Beauty,1
43,67824,0.6959530041307613,Female,Desktop,Clothing,0
39,64980,0.6056094321765495,Female,Tablet,Clothing,1
21,35449,7.817652895678778,Male,Desktop,Sports Equipment,1
48,63809,6.640733989326742,Female,Mobile,Clothing,1
35,49436,3.28330734479211,Female,Mobile,Health & Beauty,0
55,73782,5.196768676355493,Male,Tablet,Home Decor,1
41,73530,0.8983888231892531,Male,Mobile,Home Decor,0
40,65041,2.3282332509317873,Female,Mobile,Clothing,0
39,66501,4.532715558008091,Female,Mobile,Health & Beauty,1
19,46493,8.423421954104082,Female,Tablet,Books,1
48,81266,5.056838237170806,Male,Desktop,Home Decor,1
28,52322,6.070443792996798,Male,Desktop,Books,1
45,70382,8.800661023940915,Female,Mobile,Home Decor,1
63,100832,3.4337796790940303,Male,Mobile,Electronics,1
49,59024,7.156643550469531,Male,Mobile,Home Decor,1
22,29163,8.685838957443407,Male,Mobile,Electronics,1
55,57211,2.424849156613679,Male,Desktop,Electronics,0
27,49743,3.8865425689044084,Male,Mobile,Electronics,0
57,49194,9.808196651948874,Male,Mobile,Home Decor,1
63,89932,9.840576365564004,Female,Tablet,Clothing,1
41,59362,2.62068433779241,Female,Mobile,Health & Beauty,0
52,89019,1.1312354694799671,Female,Desktop,Health & Beauty,1
61,70921,3.073755307445502,Male,Desktop,Books,1
65,81950,4.278453594385029,Female,Tablet,Books,1
40,76833,4.689553208846055,Female,Desktop,Clothing,1
34,74747,6.378659919639024,Male,Desktop,Books,1
18,27797,9.04527622124969,Female,Mobile,Books,1
48,70726,3.6383061131180434,Female,Mobile,Clothing,1
48,72416,8.57485308724248,Female,Tablet,Clothing,1
59,84604,1.3880497488029557,Female,Mobile,Health & Beauty,1
59,75061,0.8978096402455398,Male,Desktop,Books,0
51,90220,5.288429239672882,Female,Mobile,Books,1
26,20000,1.0667911216407464,Male,Mobile,Electronics,0
39,52683,4.228653111725187,Male,Mobile,Home Decor,1
30,56718,9.019392110257726,Female,Mobile,Clothing,1
42,68858,2.794088843970997,Male,Tablet,Electronics,1
65,105291,7.2067698636865805,Male,Desktop,Electronics,1
35,72973,3.3724712277056352,Male,Mobile,Electronics,0
68,83716,0.9267405248002882,Male,Desktop,Home Decor,1
29,68498,5.788560523397939,Female,Mobile,Health & Beauty,0
57,66289,8.431108160099141,Female,Desktop,Health & Beauty,1
34,67963,4.389950259254885,Male,Desktop,Books,1
32,79157,6.364291351351827,Male,Mobile,Books,1
59,97224,9.050224177748396,Male,Mobile,Electronics,1
32,53586,8.002097871001384,Male,Desktop,Home Decor,1
32,47023,2.3418257942317835,Female,Tablet,Home Decor,1
56,53071,7.467147613967555,Male,Desktop,Books,1
30,54658,5.267983739021444,Female,Desktop,Health & Beauty,1
34,37271,7.586684674917805,Male,Desktop,Electronics,1
49,57102,5.197897729961073,Male,Mobile,Home Decor,1
26,28138,1.715602559028877,Male,Desktop,Books,0
57,70094,5.914139743547772,Female,Mobile,Books,1
37,56580,5.175272927774729,Female,Mobile,Health & Beauty,0
43,67104,5.420256469593697,Female,Desktop,Health & Beauty,1
44,54992,8.849573309635767,Male,Mobile,Books,1
38,74039,9.000951943709389,Female,Mobile,Clothing,1
35,51876,4.808602514274324,Male,Desktop,Home Decor,1
30,38184,4.82945439216084,Male,Mobile,Home Decor,0
33,56394,5.394276109289852,Female,Tablet,Home Decor,1
26,75453,5.436098144175441,Male,Tablet,Books,1
29,54027,9.52867786970157,Female,Mobile,Clothing,1
61,75557,6.669304440086188,Male,Mobile,Books,1
55,52088,3.1358414514354678,Male,Desktop,Books,1
36,52708,5.549599571062904,Male,Mobile,Electronics,1
24,47523,6.458624037625837,Male,Mobile,Toys,1
52,66186,6.577831349632663,Male,Desktop,Electronics,1
65,60019,6.059915149262736,Female,Desktop,Health & Beauty,1
35,42241,2.188493468904605,Male,Mobile,Electronics,1
33,74818,0.8191352962553211,Male,Desktop,Home Decor,1
56,97510,3.7095089974851168,Female,Desktop,Clothing,1
21,27700,4.561460468322409,Female,Mobile,Clothing,1
42,72091,1.0871402759728228,Male,Desktop,Books,1
49,51321,8.242189711188537,Female,Mobile,Books,1
57,98064,3.7687356563476007,Male,Mobile,Books,1
30,53678,9.179511088695794,Female,Desktop,Health & Beauty,1
62,96244,1.966896024501519,Female,Tablet,Clothing,1
34,28273,1.0408820909044776,Male,Mobile,Books,0
66,96164,5.082002991670057,Female,Tablet,Clothing,1
54,73884,2.296728699844213,Male,Mobile,Electronics,0
23,55778,9.40529311798968,Male,Mobile,Toys,1
36,69723,0.5978822853105201,Male,Mobile,Home Decor,0
30,50986,4.419886913060832,Female,Mobile,Health & Beauty,1
43,53987,9.304103827779098,Male,Mobile,Home Decor,1
31,62695,4.151972963932799,Female,Tablet,Home Decor,1
48,67097,1.3845381657043772,Male,Mobile,Electronics,1
21,27908,3.3775019571869773,Female,Mobile,Clothing,1
56,62197,5.231098741427118,Female,Desktop,Clothing,1
25,22842,2.2589410297616643,Female,Mobile,Home Decor,0
42,54345,4.932336198860988,Female,Desktop,Health & Beauty,0
30,66540,8.445260359965456,Male,Mobile,Books,1
49,71667,8.789870716867824,Male,Mobile,Electronics,1
55,67053,0.9679769797519551,Male,Desktop,Home Decor,0
55,87072,2.0285819014994484,Male,Mobile,Home Decor,1
45,52512,3.1152562897846394,Female,Mobile,Home Decor,1
47,68430,6.151225583432217,Male,Mobile,Books,0
20,37305,3.9294502085284377,Female,Mobile,Clothing,0
45,76686,8.518388677737716,Female,Desktop,Clothing,1
20,20000,7.308382748687907,Male,Mobile,Electronics,0
62,69247,1.454332219578328,Male,Mobile,Electronics,1
51,46426,6.433296273864866,Male,Mobile,Books,1
33,49106,1.573619940796295,Male,Mobile,Electronics,0
39,77171,2.9228388615463707,Male,Tablet,Electronics,1
49,61418,2.1897710185751667,Female,Tablet,Clothing,1
55,67339,2.144088517406697,Male,Mobile,Books,0
25,58075,6.355757485380162,Male,Mobile,Electronics,1
25,61028,5.854246764264534,Male,Mobile,Electronics,0
23,41671,2.172267451483405,Female,Mobile,Health & Beauty,0
31,61270,9.906641651475102,Male,Mobile,Electronics,1
49,52845,4.507448957498791,Female,Mobile,Health & Beauty,1
52,92669,1.422158617471898,Female,Desktop,Health & Beauty,1
27,79230,1.6454056610735937,Female,Mobile,Health & Beauty,1
20,47818,6.04699028040265,Male,Tablet,Electronics,1
29,20000,9.801159332142992,Female,Mobile,Clothing,1
66,77626,5.933535465382379,Female,Desktop,Books,1
48,77192,9.515894027858053,Female,Tablet,Books,1
46,59677,4.719262082201254,Male,Mobile,Electronics,1
22,61082,4.640490484694114,Female,Tablet,Books,1
69,97822,5.250069913500881,Male,Mobile,Books,1
42,51402,7.125541852477775,Female,Tablet,Home Decor,1
58,78483,3.9923516812876603,Female,Tablet,Clothing,1
48,54592,8.706917310450091,Male,Mobile,Electronics,1
38,55261,0.7781731552973892,Female,Desktop,Home Decor,0
37,48681,4.677759852770202,Female,Mobile,Clothing,0
56,93621,5.354422574809219,Female,Mobile,Books,1
39,90740,6.266806263499413,Male,Mobile,Electronics,1
21,20000,3.122683167475701,Male,Mobile,Electronics,0
30,21151,4.561059724365435,Male,Desktop,Home Decor,0
62,78322,5.103108627033539,Female,Mobile,Health & Beauty,1
59,56223,7.025644797490526,Female,Desktop,Clothing,1
67,87693,7.848669754990233,Female,Mobile,Books,1
66,97234,7.509359609765978,Male,Tablet,Electronics,1
37,79412,3.7450389967510604,Male,Mobile,Electronics,0
69,92020,9.994779968423654,Male,Mobile,Books,1
30,47102,8.562320461978205,Female,Desktop,Home Decor,1
34,24324,2.9702220448772048,Male,Desktop,Home Decor,0
53,73392,2.3535051538918617,Male,Desktop,Books,0
50,71069,3.4832018805422096,Female,Mobile,Books,1
18,47584,4.7972761034966265,Male,Mobile,Electronics,0
32,41372,8.582594094036331,Female,Mobile,Health & Beauty,1
30,43474,7.894441506048077,Female,Mobile,Home Decor,1
34,31829,8.586838173305821,Male,Mobile,Books,1
41,26630,3.0835925916481206,Male,Mobile,Home Decor,0
25,28372,6.137881613292444,Female,Mobile,Health & Beauty,0
67,63445,3.1908660916350575,Male,Desktop,Books,1
44,69050,1.5357200268351847,Female,Desktop,Clothing,1
62,74227,6.999878563009466,Male,Mobile,Books,1
40,51926,1.8584767363566683,Male,Mobile,Electronics,1
63,68233,6.8431287362114785,Female,Mobile,Books,1
25,20000,6.655660896601387,Female,Mobile,Health & Beauty,1
25,67624,8.197360222028163,Male,Desktop,Home Decor,1
43,47995,1.8257687433538616,Male,Desktop,Home Decor,0
64,77813,7.943061410833703,Female,Desktop,Health & Beauty,1
30,28176,9.993126996489252,Male,Mobile,Home Decor,1
56,90578,8.58490326156607,Male,Tablet,Electronics,1
54,76151,7.642214725112829,Male,Mobile,Home Decor,1
66,73604,6.790570869599723,Female,Desktop,Clothing,1
45,59116,4.5069241045115795,Male,Mobile,Electronics,0
42,87172,7.439751594970221,Male,Mobile,Electronics,1
33,51905,7.379691333834305,Male,Mobile,Home Decor,1
19,36273,6.499233685529238,Female,Mobile,Books,1
35,40879,8.064644593829371,Female,Mobile,Clothing,1
34,25581,4.763256940054929,Male,Tablet,Electronics,1
47,64599,1.6519007652577111,Female,Mobile,Books,1
56,80882,5.811143412287755,Female,Desktop,Clothing,1
30,66493,3.017913522757755,Male,Desktop,Electronics,1
49,35272,4.152114425576928,Male,Desktop,Books,1
67,70123,0.6654415874416473,Female,Mobile,Clothing,1
46,57288,4.136510585219892,Male,Tablet,Home Decor,1
63,82947,8.183610508286819,Male,Mobile,Home Decor,1
47,64824,5.655862485913421,Male,Mobile,Books,1
35,53174,0.593105005872725,Male,Desktop,Electronics,1
30,56121,4.963516292278549,Female,Mobile,Home Decor,1
60,66450,3.2687906526313704,Female,Desktop,Books,1
38,72012,5.036731226273126,Male,Mobile,Electronics,1
47,73501,4.344580853754832,Male,Mobile,Electronics,0
38,53202,9.353802585795124,Female,Mobile,Health & Beauty,1
65,109013,0.8911843401486501,Male,Tablet,Books,1
34,77346,6.994086107178356,Male,Desktop,Electronics,1
57,90993,8.584752664866544,Male,Mobile,Books,1
36,20000,9.612766554179517,Female,Mobile,Clothing,1
69,112684,2.187544152170811,Male,Mobile,Home Decor,1
32,63921,5.547395618678842,Male,Mobile,Books,1
26,76096,0.9141009845135132,Male,Desktop,Books,1
69,107561,5.242243482323341,Male,Tablet,Electronics,1
27,70675,1.6918518506393283,Male,Desktop,Home Decor,1
61,94179,8.460018409637778,Female,Mobile,Health & Beauty,1
48,88230,1.581765024750966,Male,Mobile,Electronics,1
40,89911,5.376239423671705,Female,Mobile,Health & Beauty,1
69,92248,5.45041265543116,Female,Mobile,Books,1
47,43416,9.730679730350252,Male,Mobile,Books,1
50,65388,6.722316593369437,Male,Desktop,Books,1
69,94849,3.2344827842296184,Male,Mobile,Books,1
26,47123,2.7875934444123156,Male,Mobile,Books,0
64,65301,1.7183579536281166,Male,Mobile,Home Decor,1
18,20000,7.686889878466065,Male,Tablet,Toys,0
61,69882,7.062188233732217,Male,Desktop,Home Decor,1
52,84116,6.293832709427006,Male,Mobile,Home Decor,1
28,71705,0.8879842080248892,Male,Desktop,Books,1
51,84748,7.746874230745798,Male,Mobile,Home Decor,1
33,68861,6.597931982910553,Female,Mobile,Home Decor,1
26,44787,9.656944247049639,Male,Mobile,Home Decor,1
49,42868,6.078420233829715,Male,Mobile,Books,0
32,45171,3.387543113286227,Male,Mobile,Electronics,1
29,45118,4.124445245798542,Female,Desktop,Clothing,0
50,62544,2.1704867010932087,Female,Mobile,Health & Beauty,0
62,82820,7.367684730913159,Female,Mobile,Clothing,1
31,57621,7.223355770206391,Male,Mobile,Books,1
25,57795,2.4061751470379242,Female,Desktop,Health & Beauty,1
25,40828,2.0056485702316467,Male,Desktop,Electronics,1
44,35443,1.2315468654208486,Male,Mobile,Books,0
29,41756,9.163769564976707,Female,Mobile,Clothing,1
18,38655,2.7141634201010856,Male,Mobile,Electronics,1
60,98342,3.7695535041421375,Female,Mobile,Books,1
57,68482,3.164792829586161,Female,Mobile,Books,0
59,86688,4.429433724802514,Female,Mobile,Health & Beauty,0
68,92351,7.2834635941335915,Male,Desktop,Home Decor,1
28,48658,8.770658520399703,Male,Mobile,Home Decor,1
56,89957,2.2346881205211315,Male,Desktop,Home Decor,1
60,70087,7.020917265541069,Male,Desktop,Home Decor,1
48,59372,3.849340351303609,Female,Mobile,Clothing,1
34,53821,9.815008098824281,Male,Desktop,Home Decor,1
50,60397,3.3397320131987303,Female,Mobile,Health & Beauty,1
49,76620,0.5683330820746697,Male,Desktop,Home Decor,1
46,55302,5.398579753188529,Female,Mobile,Books,0
38,61394,1.9319453006214085,Female,Mobile,Health & Beauty,0
38,56497,0.9226970547747915,Male,Mobile,Books,1
